gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,1,0,1.1189969048841788,1,1,1.365265156651723,1.8085923723895836,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,0,1,0,1.5664369942783516,1,0,-1.3153034348747221,-0.1836234423215388,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1,0,0,0,-0.8741453115080462,1,0,0.3340229858055444,-0.6482271987820317,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,1,1,-0.10129424800902022,1,0,0.6810756394557007,0.09572274937000204,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
0,0,1,0,1.6071133660414583,1,1,-1.2839034328778032,-0.22651872393767014,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,1,0,-0.30467610682455337,1,0,-0.30719810760522065,-0.3892749255251817,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
1,1,0,0,-0.5487343374031931,1,1,0.7422230117654899,-0.2874150960989538,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
0,1,1,0,1.6071133660414583,1,1,1.484254637903205,2.539217123028316,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,0
0,1,0,0,1.3630551354628184,1,1,-0.03286124805319222,0.8264792153054062,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0
1,0,0,0,-0.9554980550342594,0,1,-1.3186086982428187,-0.922743829595605,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,0,0,-0.30467610682455337,1,1,1.1454651426732907,0.033860465033124995,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,-0.06061787624591358,1,0,1.3057704160259815,0.40114856980256863,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0
0,1,0,0,0.5902040719637925,1,1,0.6728124810354589,0.7364737625796443,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1
1,0,0,0,1.2410260201734986,1,1,1.3189914694983687,1.8635835087500794,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,0
0,0,1,1,-0.5487343374031931,1,0,-1.4756087082274132,-0.8384679922750686,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,1,0,1.5664369942783516,0,0,0.06464402130566106,1.0525026643942943,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0
1,0,0,0,-1.2809090291391125,1,0,-0.6889560266203923,-0.9869550367231301,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,1,1,-0.42670522211387324,1,1,-0.4542823274855248,-0.4649673160126027,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
1,1,1,0,-0.792792567981833,1,1,1.0049914495291798,-0.4646380277709231,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,-1.2809090291391125,1,0,-0.6955665533565859,-0.9870428469209113,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,1,1,-0.34535247858766,1,0,0.3290650907533992,-0.20667361923911193,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,0
0,0,1,0,1.6071133660414583,1,1,1.4974756913755922,2.4539753735321854,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,0,0,0,-1.1995562856128992,1,1,0.4150019383239143,-0.9157629188719971,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
1,0,0,0,-1.0775271703235794,1,1,-0.18820862635373845,-0.8584448122702987,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
1,0,0,0,-1.0368507985604727,1,1,-1.483871866647655,-0.9415132593713431,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,1,1,0,-0.10129424800902022,1,0,0.3307177224374474,-0.04837378518899786,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,0
0,0,1,1,1.403731507225925,1,1,0.9752440792163091,1.777946613363934,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,1
1,0,0,0,1.6071133660414583,0,1,0.02332822920445199,1.1044423963818926,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,1,0,1.5664369942783516,1,1,-1.328524488347109,-0.2554302315571404,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,1,0,-1.1995562856128992,1,1,0.8810440732255526,-0.8996058424802508,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1
0,0,1,1,1.2817023919366053,1,0,1.603244119154687,2.164882249886928,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0
0,0,0,0,-1.2809090291391125,1,1,-1.511966605276477,-0.9978874063468934,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
1,1,1,0,-1.1995562856128992,1,1,1.3570019982314812,-0.8593448667975562,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,1,1,0.7935859307793257,1,0,-1.5086613419083803,-0.5431842496862342,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,1,0,-0.42670522211387324,1,1,1.3140335744462235,-0.04890064637568517,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0
1,1,0,0,-0.34535247858766,1,0,0.1704124490847564,-0.2455735368561973,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1,0,1,0,1.5664369942783516,1,0,-1.3351350150833023,-0.24642968628456421,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,0,0,-1.1995562856128992,1,0,0.2067703461338202,-0.9126017517518729,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,0
0,0,0,0,0.8342623025424323,1,1,1.1719072496180643,1.2771431028681286,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,0
0,0,1,1,0.5902040719637925,1,0,-1.4904823933838485,-0.5896577968619506,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,1,1,0,0.06141123904340631,1,0,0.22164403129025556,0.059457137686353696,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,0,1,0,1.5664369942783516,1,1,0.5240756294711062,1.4985345640240573,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,0,1,0,-0.06061787624591358,1,1,-0.19151388972183522,-0.17962807832249283,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
1,0,0,0,-1.118203542086686,1,1,0.1704124490847564,-0.8537469666890027,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,1
0,1,0,0,-1.2809090291391125,1,1,0.874433546489359,-0.966187924947869,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,1,1,0,0.6715568154900058,1,1,0.7719703820783607,0.8199373555707042,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0
1,0,1,1,0.06141123904340631,1,1,1.0859704020475496,0.4908905919349867,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0
0,0,0,0,1.3223787636997117,1,1,1.0132546079494216,1.6955806478451394,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,0
1,0,1,1,1.200349648410392,1,0,-1.4805666032795584,-0.45135673535651194,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1,0,1,1,1.2817023919366053,1,0,0.5356440512594446,1.248407215644221,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,1,0,0,-1.1995562856128992,0,0,-1.3070402764544802,-0.9721370658475474,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,1,0,1.5664369942783516,0,0,-0.5121244364272175,0.5371007085173595,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,1
0,0,1,0,1.5664369942783516,1,1,0.6595914275630718,1.6482729037905013,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0
0,0,0,1,-1.2809090291391125,1,0,-0.34190337297023615,-0.9823450013396156,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
1,0,0,0,0.5088513284375793,1,1,1.1900861981425963,1.0748284071801724,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,1
1,0,1,1,-1.2402326573760059,1,0,-0.17664020456539986,-0.9489771261827478,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,0
0,0,1,1,1.5664369942783516,1,0,-1.4855244983317035,-0.3962777887982349,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,1,1,1.4850842507521385,1,0,0.6480230057747334,1.5615603334815358,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0
0,0,1,0,1.5664369942783516,1,1,0.9537598673236806,1.8850311495581453,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,1
0,0,1,0,1.0376441613579654,1,1,1.462770426010576,1.8008650749848352,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,0
1,0,0,0,-0.9554980550342594,1,0,-1.4689981814912199,-0.9264538104518619,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,1,0,0,-0.34535247858766,1,1,1.2033072516149832,0.06507699034435256,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,-0.9554980550342594,1,1,0.15388613224427275,-0.7194632217320553,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,0,1,1,0.3461458413851527,1,0,-1.4921350250678969,-0.653166522407226,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,0,1,1,1.200349648410392,1,0,0.21668613623811075,0.9638802222835873,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,0
1,0,0,0,0.9562914178317522,1,1,0.56043352652017,0.9845814764105123,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,0,1,1,-0.3860288503507666,1,1,1.157033564461629,0.017286290201917656,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,1
1,0,1,1,0.4681749566744726,1,1,-1.465692918123123,-0.6264722222817318,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
1,0,0,0,-0.7521161962187263,1,0,0.3836019363269953,-0.5156118475829278,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
1,1,0,0,0.10208761080651294,1,1,1.1305914575168552,0.48465606789251936,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,1,1,1.6071133660414583,1,1,1.7106651786178306,2.654292387220619,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,0,0,0,-1.2402326573760059,1,0,-1.483871866647655,-0.9853305480641774,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
